name,pca_0,pca_1,pca_2,pca_3,is_all_star
Tierre Brown,-0.49526461872690375,0.9348767328923321,0.1651343841437092,0.6911200662241657,0
Rick Brunson,-1.6661335780320274,-2.6267429507014888,0.3194045498541617,0.2667317393518012,0
Kobe Bryant,15.862428951423936,6.501502349797736,0.2554673688808782,-2.9025824593137517,1
Mark Bryant,-3.2914402785131345,-2.8875242187436734,1.0410960929645314,0.256180878355289,0
Greg Buckner,-1.246861646546527,-5.802316602231042,0.7513638891366865,-0.16535746879639032,0
Jud Buechler,-9.64440099073315,-8.490622198504159,-0.7676993455134979,-0.6311298015030427,0
Rodney Buford,-3.23554688620883,0.2417531151661071,-0.5393761380830623,1.2846561731160058,0
Matt Bullard,-5.668122238077888,0.2880128629820184,-2.6553059945971107,0.17823033096314223,0
Mitchell Butler,-3.62832048220705,-0.7046236784726606,-1.2770711669882975,0.2842918004543675,0
Jason Caffey,-2.303366736407195,0.5063046047439628,0.30276610093696593,0.6258435269888736,0
Marcus Camby,1.5361812210893098,-1.7578387622856653,1.4485583621894726,0.18125862525754907,0
Elden Campbell,8.029132770520706,2.2208709688098036,2.020791147504312,-0.6797748720232032,0
Brian Cardinal,3.0836965797530578,-5.265616356444346,-0.09442031630752253,0.7456937399796757,0
Anthony Carter,-5.535018360102003,-0.7931388375128731,0.08816948127273722,0.34608674116740956,0
Vince Carter,14.011353163529503,6.849988290679266,-1.8633840178011885,-1.8477186922877984,1
Sam Cassell,12.613104464660612,4.305694096299015,0.17006390916571357,-0.98040172160494,0
Kelvin Cato,-0.9340676495663939,-7.297289313911902,2.6832958820097175,-0.17272398473335634,0
Tyson Chandler,-1.682727769314899,-1.2104744464650798,1.8856264852449085,1.014947322498513,0
Calbert Cheaney,-3.830066647238754,-1.9232353754803324,-0.05679052603959059,0.7795584647816085,0
Chris Childs,-6.528197860039947,-3.4670478238988345,0.2937689578085278,0.7814715346041572,0
Doug Christie,1.863774837464906,-3.8253634610584926,0.9956308741149483,-2.4113814867293693,0
Keon Clark,4.027579010043186,1.4994182041383115,1.913877838935123,0.4368111677028321,0
Speedy Claxton,-0.8124701326768448,0.017098146475997993,0.7117596300287332,-0.05776546430168982,0
Mateen Cleaves,-1.1707740098382104,10.493577213949738,-2.1106589705550123,0.9186786939928661,0
Derrick Coleman,4.811005472438738,0.5797894389047197,0.11363365331104054,-0.41045014007647734,0
Bimbo Coles,-6.064417218998773,-3.9987551569661512,-0.29970588576797924,0.2831194816187022,0
Jason Collier,-3.376852686094125,-1.9473459379759066,0.7457589308752842,0.583515105516638,0
Jarron Collins,-2.745846263514743,-2.878657105696097,0.37320075057629737,0.8012911450480839,0
Jason Collins,-4.141226203877937,-3.866887990465959,0.5536803938733925,0.14276686181524048,0
Chris Crawford,-0.8747938093702584,3.2362913158140323,-0.1481351560282187,0.7265101818978034,0
Jamal Crawford,4.7145831006191665,0.7866328907161159,-1.307637244691851,0.8132536893286172,0
Joe Crispin,2.178516056636021,5.086261421321352,-1.917170239096609,0.778345282810245,0
Austin Croshere,2.6930567302220103,0.057856298820285396,-0.630372108508026,0.14567074676353628,0
John Crotty,1.7770590112987854,-3.5730039127813398,-0.265329584887195,0.1409694641492239,0
Vonteego Cummings,0.2893127513591974,2.9891574588977705,-1.0716080227217644,0.5684987732231113,0
Dell Curry,1.0812539552103162,1.4165669058589196,-2.072491958405217,0.46401896607031734,0
Eddy Curry,1.40695632981043,1.8510133322849411,1.27040620439815,1.5789538022033491,0
Michael Curry,-10.266972135567062,-6.056926677846418,-0.1210227036524915,0.43942348862036373,0
Samuel Dalembert,-1.3281763878615358,1.0091248031320112,2.4147314028289983,0.7352693142355661,0
Erick Dampier,-2.8947650366590145,0.2153351726371912,1.0018842123902971,1.1079795947492925,0
Antonio Daniels,0.7010979714732416,-2.635142075560112,-0.38389824081218354,-0.7330241338632015,0
Antonio Davis,2.460439745924641,0.07425492718056897,0.41715995344704954,0.06573387331065524,0
Baron Davis,9.088858022984994,1.9272397031249717,-0.9040107908430874,-3.3419131658301304,1
Dale Davis,2.429244892678771,-6.107596478750978,1.7931445202666196,-1.1587450476893886,0
Emanual Davis,-7.25967492001164,-1.2622348981499458,-1.7672287965021647,0.29407618788813045,0
Hubert Davis,-2.5722714275373626,-4.147487758001553,-1.305939890001104,-0.22380191491839316,0
Ricky Davis,5.423564147445172,3.9334251842666923,-0.34691622401042466,0.699253338701611,0
Andrew DeClercq,-5.450010016312056,-1.9848733097113345,1.5381550316755632,0.6177906257142769,0
Vinny Del Negro,-2.091735079763748,12.690118364796616,-3.0737584654581305,0.6565420186778641,0
Tony Delk,1.7070406025304545,1.1030075887207813,-1.0858330619470553,0.40293545749502885,0
Derrick Dial,3.403410476727183,5.2324980533192935,-0.39851891232263636,1.0701118036730282,0
Michael Dickerson,-4.933927863936423,4.583696236667827,-3.0209639145256566,0.25064390600300523,0
DeSagana Diop,-11.588434947516916,4.396812986939072,-0.34703408448118916,-0.14971708045342522,0
Vlade Divac,4.4709351102762716,-1.8113811019537895,1.328323409705014,-1.8568012828296967,0
Michael Doleac,-5.654938174698529,-0.674446207673555,0.1053912248649264,0.6809211413920937,0
Keyon Dooling,-4.403784054047764,4.09493338315136,-2.2042806260227077,0.3104413843056408,0
Bryce Drew,-1.8470879613715336,-4.991334146710059,0.26690060539270655,-0.12603186691829515,0
Predrag Drobnjak,0.01771984427525076,1.0909943663262975,0.09762182842620294,1.0740977257530957,0
Chris Dudley,-9.46174049329742,-5.544632641573958,0.6405618418299004,-0.21134417316166798,0
Tim Duncan,18.986000258817104,4.221967326420201,2.3609507887078323,-5.389488498040802,1
Howard Eisley,-4.113727542703742,1.905323081384233,-1.445441694055944,0.5025813244927747,0
Obinna Ekezie,-2.2065821084774537,2.2633559299873585,0.3520653265085349,0.5898228630299918,0
LaPhonso Ellis,-4.520476341673393,-1.359902248209305,-0.8917676958290235,0.27102545798738087,0
Evan Eschmeyer,-6.1837944863634995,-4.206947049966152,1.538130823034581,0.17848470707749592,0
Maurice Evans,0.30063034237198083,4.275549660360354,-1.2401731334072188,0.7117942168270963,0
Patrick Ewing,1.8341888855565052,3.941199923201174,1.3784305072509406,1.285672472245428,0
Danny Ferry,-2.797683734001809,-5.806535235386071,-0.6830263948776282,-0.3951333690889194,0
Michael Finley,7.838634029257355,2.34494992906646,-0.6769189600567107,-0.7405830484401144,0
Derek Fisher,2.0454707448240237,-2.2029647549268994,-0.8413408473396476,-0.8201385320218182,0
Marcus Fizer,4.002689757191438,6.028507695167527,-0.9089378184262021,1.647511261696666,0
Isaac Fontaine,-15.64756026059384,-0.8464661046451912,-3.3924132285858013,-0.9516501207505978,0
Alton Ford,-4.877831923610291,0.8749497412346635,1.451284951256827,0.7399649087922449,0
Joseph Forte,-10.118225017853035,4.847571812794297,-2.5496523152234873,-0.31793667198459147,0
Danny Fortson,3.241726962908114,-0.52867862460911,0.9411520868061832,0.9469083612582121,0
Greg Foster,-8.38658092240214,5.949246338448158,-1.1509876455616181,0.05204912452002994,0
Jeff Foster,-1.8083810758058707,-4.152580933542603,1.2319559171865557,0.08216662583650308,0
Antonis Fotsis,-1.2537414968970189,0.7199072395556323,-0.6718200611298664,0.5920407132038819,0
Tremaine Fowlkes,-5.589908190486719,-5.1288978617922885,-0.005091539777663302,-0.11126368124477894,0
Rick Fox,-2.3202120748644974,-2.9073153756619394,-0.30135172704791835,-0.4471086534880397,0
Adonal Foyle,-2.7675819743066072,-3.3824278793714124,1.8650063769932281,0.3412095199602946,0
Steve Francis,10.641269205641791,5.693210606184132,-0.7083712110128082,-0.3575102199930941,1
Lawrence Funderburke,0.6691100884465251,-0.7070456754462151,0.6117706679390487,0.6829341726616649,0
Kevin Garnett,15.222301345618192,2.1758622367302825,1.0940716460633098,-4.957627204048776,1
Dean Garrett,-9.798398792145564,4.998495944794947,-0.15859974443994537,-0.004242171547561073,0
Pat Garrity,-0.282575637064564,-2.959422805226881,-1.0500905169572816,-0.4477829485513192,0
Pau Gasol,8.363340073364425,1.2037936237079658,1.4626859597886661,-1.3044147534179102,0
Chris Gatling,1.8250271335575003,4.773593523042975,0.06722409937706095,1.139739798054887,0
Matt Geiger,-16.64707745858171,1.1548757906738156,-2.7552505238234932,-0.9303646352620966,0
Devean George,-0.5426399346288254,-2.2899392691178213,-0.13435346440671886,-0.5536454598448345,0
Eddie Gill,-4.394080921576804,-0.22706891063362894,-0.6025891144413615,0.4454086669691033,0
Kendall Gill,-6.293856935979445,0.788136858449742,-0.6851282139638558,0.6017470785909221,0
Dion Glover,1.9087823637949253,3.326040027139716,-0.8695735623310944,0.8509155845691814,0
Steve Goodrich,-17.716761934588,0.5631237265511297,-0.6633542232052722,-1.0201208581699148,0
Brian Grant,-1.0399030957617048,-1.6932100899285576,0.6920103645551889,-0.009099812635224835,0
Horace Grant,-0.5898648169518174,-6.378427105110775,0.9157513994358862,-0.6862164703127582,0
Adrian Griffin,-0.08688356813443797,-5.082399510674104,1.0775360297362235,-0.6227277333787521,0
Eddie Griffin,1.3416184721571094,-0.9204710497045728,-0.13927527510161683,0.2074679796239883,0
Tom Gugliotta,-4.690035310756991,-2.0607252997015895,0.07625639621381074,0.2096477172150273,0
A.J. Guyton,2.182246920090142,2.1720603324702017,-3.4376969895642002,0.6282138445688373,0
Darvin Ham,-5.309679247920758,-3.4180415866450256,0.35261877917183326,0.48541210644575133,0
Richard Hamilton,8.561324650298966,6.969349907229653,-1.6049156633523027,0.9634455216799953,0
Tang Hamilton,-5.030355824454834,-6.794108326648082,1.0719412737386984,-0.06513033672119348,0
Zendon Hamilton,0.4262241985231968,1.7767675999911485,0.9688067993198769,1.4537830908731482,0
Anfernee Hardaway,2.2662556012259785,2.6331460065390737,-0.08941830455287,-0.10973598787404235,0
Tim Hardaway,3.7057819656824917,2.1665993347222954,-2.085236236956067,0.626952705756101,0
Matt Harpring,1.7500428586257801,-0.2549939929021632,0.0460024459945282,-0.06465496199546654,0
Al Harrington,2.2421918360448783,2.3358341140660923,0.3700654749872179,0.9163592835557031,0
Othella Harrington,-0.55341063739134,0.21665779973999408,0.9619555544321277,1.0114439736442864,0
Lucious Harris,3.765748193787865,-0.8534178377425996,0.10520804466918188,-0.36668310365078793,0
Jason Hart,-2.1019026331500483,-2.5331619149362257,2.817283278035647,0.4304019390051935,0
Antonio Harvey,-6.246622457522227,-0.7787815438506916,-0.7162418508711854,-0.032636436726588364,0
Donnell Harvey,-2.340421572913042,-3.6683781431754148,1.3702640465448377,0.28643541020079216,0
Trenton Hassell,-2.9409565853444657,-1.9353302934682672,-0.8905253765403996,0.6292071694366723,0
Kirk Haston,-6.5548380581698815,11.37823944805846,-3.0772994698615177,0.41514234518611937,0
Brendan Haywood,-1.8481477031970057,-5.7260223160920125,2.0820610859319935,0.16548320656134324,0
Alan Henderson,-0.4406462018262558,-1.6890734178960327,1.0101204554561436,0.5636299289169115,0
Cedric Henderson,4.520537168423184,5.066046269013648,-1.3798321711685622,1.0080793335769211,0
Grant Hill,5.990017763235126,2.608889042720732,-0.13731927759549398,0.9218780536359376,0
Tyrone Hill,-4.320972858476975,-1.524709005503786,0.3350445996085428,0.7742083582462429,0
Fred Hoiberg,-3.1267643130048617,-5.892812101104404,1.169596321749672,-0.23008413433038868,0
Robert Horry,0.7516131079509739,-6.596373720599963,0.4994443645663477,-2.5083788250642187,0
Eddie House,1.3215943103900152,5.233811630254014,-1.9606997089375617,0.5990257070743076,0
Allan Houston,6.233595487437431,4.945581584394874,-1.9626341006178918,-0.1383549432730604,0
Juwan Howard,5.06284068987095,2.596874868317793,0.014730140380515941,0.9273355964589762,0
Troy Hudson,5.545425102168085,5.249165990105961,-1.1184692784518477,1.1367909255980526,0
Larry Hughes,4.552462175464734,2.2268036362085275,-0.4735974032688683,-0.12080713212361803,0
Lindsey Hunter,-4.04435730749642,-1.9010622132989683,-1.0548958213138666,-0.09379173798582069,0
Steven Hunter,-1.5312089758099392,-0.03851376761211775,1.8905220802287521,0.8640774622388472,0
Zydrunas Ilgauskas,6.690144308931075,6.547491532205304,1.1110586068164126,1.8171578695837933,0
Allen Iverson,17.48183958437766,13.4973556981747,-1.8760024488783837,-1.9174307861436581,1
Bobby Jackson,7.011154767755418,1.8856564124728494,-0.35085939954304823,-0.503798218177967,0
Jaren Jackson,-6.94221150840033,-1.9078815101076678,-1.1808018656090482,-0.06430018572482786,0
Jermaine Jackson,-3.790485895912558,-6.703717664157399,1.8131201048922487,0.11001974046991941,0
Jim Jackson,-1.3885437223460908,-0.5426209136522974,-0.7813652194757716,-0.10437502992851072,0
Marc Jackson,-0.03708193019560402,2.8064412889319197,-0.35692472646604845,0.8515676632840147,0
Mark Jackson,3.348615173602106,-4.614135226797284,0.6563436289438448,-1.3121681928521312,0
Stephen Jackson,-3.0650513345161636,7.770677852090427,-2.0201908672309745,0.542726087096897,0
Jerome James,-2.876424726532187,1.2765787208732882,2.2013485732919302,0.9897647578550687,0
Mike James,-1.6989256819608471,5.923173108608145,-1.7391451714461557,0.5422559188137347,0
Tim James,-7.314652128756184,4.912139215760142,-2.662538519536387,0.024057020700333526,0
Antawn Jamison,7.4715600434523735,2.5079935894225227,-1.0390529734453644,-0.3833571024482476,0
Harold Jamison,-0.10703415722570936,-4.709161008480958,0.6188326380193793,0.48724589920610034,0
Richard Jefferson,0.7967999541264302,0.19093452111404205,0.17557687807296068,-0.1364993926832325,0
Anthony Johnson,-3.1412334704124194,-2.61931612565645,1.3880516440463704,0.07806891210261137,0
Avery Johnson,2.3586346634701973,-0.2725631830678337,-0.02490606943137503,0.45720509035139717,0
DerMarr Johnson,-1.220707431717089,-0.45084476188388634,-0.9777171339606385,0.10751882151213756,0
Ervin Johnson,-8.424594825108944,-8.396724030460835,0.9640486146790742,0.21555973025730174,0
Joe Johnson,-1.6350836487111793,-2.328514992824207,-0.3137221325131026,0.06125682754954521,0
Alvin Jones,-10.86684407755403,0.6087307110987512,2.4484435158817077,-0.08365632701864015,0
Damon Jones,-1.71363700981165,-2.376158296501224,-1.0894266528278707,0.21336374765419794,0
Eddie Jones,7.484865203288511,1.413775768630762,-0.32267812810607316,-3.276616311608832,0
Jumaine Jones,-0.02443829200775389,-2.8326044925907556,0.035025011557083666,-0.1747660206713826,0
Popeye Jones,0.6748460232111012,-3.4049779687805604,0.8847770369915541,0.21005114708365158,0
Michael Jordan,15.347195305858094,12.309788750949735,-1.832515384409895,-0.37063961922248434,1
Shawn Kemp,-1.2259383961043837,2.3809941700058945,0.8924370254235807,1.1107025537200093,0
Steve Kerr,-1.197698669031957,-3.4114874733863623,-0.2599748411991309,0.2645363606605043,0
Jason Kidd,9.063605834043216,0.6476055623592539,0.20010845134475766,-3.5399092240485106,1
Andrei Kirilenko,6.647057564030405,-2.0168677486561792,1.5345815658842485,-1.9028701400617574,0
Kerry Kittles,4.4788751051799895,-0.9440311281914838,0.12266168356301874,-2.00921953069548,0
Brevin Knight,1.6654863152146728,0.6663349780223043,1.53281666167786,0.5329879062279775,0
Travis Knight,-9.877326983550313,1.4955446631692653,0.10131404464900656,0.44494494061582157,0
Toni Kukoč,3.1373220072076085,0.7197631428529594,-0.8243631315386014,0.06219095245736673,0
Christian Laettner,-0.01809639796508976,-3.4576348578262683,0.6602960311185543,-0.36890928414604873,0
Raef LaFrentz,4.855367720435704,-1.0762402708607377,1.3665532679695394,-0.0373986925655951,0
Trajan Langdon,3.019294279938308,2.7784380171065046,-1.6473956740028235,0.8082777804972602,0
Dan Langhi,-5.507322691796593,-2.1636074832796566,-0.9100793319830365,0.25179875860004575,0
Rusty LaRue,-1.8622644663753287,2.106669809106057,-1.645988443686079,0.6148748610038636,0
Voshon Lenard,4.910078979106602,3.9592961323268674,-1.853262450726522,0.21199459443020208,0
Quincy Lewis,-7.002859471715955,0.8833621168325421,-0.7277727709028097,0.23438585949113167,0
Rashard Lewis,7.845145222595074,-0.8805629817224382,0.019234354282287813,-1.9156927483270918,0
Randy Livingston,-1.6756472062183516,-2.103049619806836,0.15689538241142087,0.27431460280472514,0
Art Long,-3.876007925083883,-0.9296511782532443,0.8867516570359567,0.9578901326319148,0
Grant Long,-7.783688996909691,-2.752945240709041,0.20393404405442744,1.0045827972525465,0
Felipe López,-5.749838275594288,0.12342796342342259,-1.140127682211481,0.41425450456962504,0
Tyronn Lue,2.254108462942294,0.7332693657202858,-0.9399723664144433,0.3907448350108117,0
George Lynch,-5.658833030965453,-3.8451138449915323,-0.36284200452255805,-0.09355636438147809,0
Todd MacCulloch,4.3960855507426455,-2.1367470505885984,2.1604791159301815,-0.1315843146019317,0
Sam Mack,-10.211366369320451,2.7476518442969904,-2.5362978152248123,-0.21254731376887262,0
Mark Madsen,-2.1827202679904105,-4.918431623356178,1.091714008624561,0.30182530972991006,0
Corey Maggette,2.807835837225222,1.3830479477247377,-0.4844005145923628,0.39066627972525464,0
Jamaal Magloire,5.657139938708962,-0.3434632781858094,2.799275985113576,0.5721487776700999,0
Dan Majerle,-3.7152875887439154,-4.946240127302667,-0.7660997682747934,-0.7376788145053155,0
Karl Malone,12.857192933499958,5.962816746716203,0.24792077119985756,-2.3880748253220117,1
Danny Manning,-2.6065365594293777,-2.3646387963952864,0.7152495403810362,0.22406388124914162,0
Stephon Marbury,9.631585231569945,4.460844730865116,-1.3343717704253635,-1.0191778577175563,0
Shawn Marion,9.356018777484294,1.8801483938144001,1.1111354682719756,-2.447400913357496,0
Sean Marks,-4.524169851577826,1.4355091768098225,0.18373332401738157,0.4543228513915217,0
Donny Marshall,-6.624230883519715,-1.6135587181752826,-0.6904804264072116,-0.030061626280108562,0
Donyell Marshall,8.323214780017546,1.2342121648891893,0.8624849328304293,-0.16346739141857494,0
Darrick Martin,-23.773961565309502,15.415838788225074,-5.703995415668962,-1.3325159532045638,0
Kenyon Martin,3.1149580579449414,2.8596441148127547,0.03004334960610618,-0.5057555500863165,0
Jamal Mashburn,8.27244084235762,5.821712881016145,-1.4599651575030637,0.17913056892892557,0
Anthony Mason,-1.4666441538303294,-5.857302331121895,0.49682281112648674,-0.7876621216635931,0
Desmond Mason,0.9527352911503183,-0.3406963766039505,-0.22442107625517785,0.4489668995546732,0
Tony Massenburg,-3.061546728634164,-0.33512099124325917,1.168918646860343,1.1655578163670852,0
Walter McCarty,-2.7232346105838783,-4.8194688957184,-0.05924100140295197,-0.09411164132207359,0
Amal McCaskill,-3.313014609212445,6.082558863848761,1.37685101816225,0.7598891741752559,0
George McCloud,-2.5262861106331056,1.5230607722417573,-1.4069912316872621,0.9302936624541279,0
Jelani McCoy,-5.4335993513669365,-2.764727407278263,0.4725911696935512,0.05040080565699481,0
Antonio McDyess,9.191694707434392,-1.2306999607527969,1.8337732399326192,1.2277280513142323,0
Tracy McGrady,18.795324284414267,5.983518978861433,-0.14051041693711402,-3.860997865142954,1
Jeff McInnis,2.2794339465403817,0.6235836911777173,-0.8583640927001678,0.49341307858381267,0
Derrick McKey,-7.5585962938655165,-7.577307454923683,0.5632729649748693,-0.5518160819269037,0
Aaron McKie,4.344396960235366,-0.6141942188167164,-0.28303184179417,-0.7219743292519318,0
Stanislav Medvedenko,3.7388101592660816,3.3606693561809626,0.9400370956202299,1.1300899974921372,0
Ron Mercer,-3.094540257629258,3.9224668954174273,-2.289207500367647,0.8875133577535483,0
Chris Mihm,-3.880921294288161,2.4599937158752967,0.5297928693861944,2.3698329567313614,0
Darius Miles,1.6949023949479782,-0.7407385001387693,0.5408685292820221,-0.7680667109516693,0
Andre Miller,11.753417324855327,-0.269614889085833,0.9619294824965996,-2.778091225839682,0
Brad Miller,8.50603030700489,-1.4129960008730382,1.4926265145740403,0.2551897485218413,0
Mike Miller,4.133067645811214,0.4815014255471188,-1.0431866450028302,-0.2608934859333328,0
Reggie Miller,5.2766959426146824,-2.422692286734045,-0.510069383592625,-2.3049860307994754,0
Chris Mills,0.04418504933197437,-1.035959179059375,-1.066511678623448,0.4074837816051038,0
Sam Mitchell,-3.9000950082152848,-0.2979913962404046,-0.8797148056368653,0.4636698721760034,0
Cuttino Mobley,6.877943696173244,3.8872687625708333,-0.6177844965510552,-0.45693098736906723,0
Nazr Mohammed,0.6908921272218383,0.6639983498043347,1.1244141336814044,1.7696368267665552,0
Jérôme Moïso,-9.476532298018531,2.1940797954745954,0.827125876850883,-0.06904786565199632,0
Eric Montross,-10.230770776762796,-3.134123010853346,0.0907348996405415,0.1686899926187958,0
Mikki Moore,1.4357474109226058,-0.16129496321018544,1.5848885079888233,0.8293742483028781,0
Terence Morris,-4.458765070106257,-2.9327517326461168,-0.7861556284014816,0.4337356491073337,0
Hanno Möttölä,-5.76403853785877,-0.5675242517799359,-0.43972745204845987,1.2547349204928437,0
Alonzo Mourning,7.548577385227263,3.2714062249082496,1.9131044484523383,-0.47976576300541585,1
Troy Murphy,-3.6574728460592945,-0.6610722577994977,0.08052476373379422,1.0546995017662297,0
Lamond Murray,7.155039306481968,3.4016320512920033,-1.0887839285845375,-0.18705036174328613,0
Tracy Murray,4.046514064540661,2.759436490096782,-2.64169944649141,0.7406726624820074,0
Dikembe Mutombo,1.7165598793662218,-4.135391372112625,2.2090289090490987,-1.2497983326362085,1
Mamadou N'Diaye,6.413848526540464,-5.864081414916253,3.1728637539043425,1.1942975282082742,0
Lee Nailon,2.8638291480204696,2.530561424968905,-0.11713078783579711,0.6225492234531,0
Eduardo Nájera,0.4214943514069872,-5.640312788453914,1.253617219506651,-0.16863191784159434,0
Steve Nash,11.453307099337103,-0.07762435444822258,-0.4556762312172451,-1.9532842077427168,1
Tyrone Nesby,-0.6675822274576689,-2.897707969574042,0.5298448821895662,0.04555064212283369,0
Rasho Nesterović,-1.044524257463146,-2.363270160989242,0.8087441994864284,0.2931141222782099,0
Ira Newble,-3.4289610204884546,-5.253633718129666,0.5920993636462024,-0.08545868045588127,0
Johnny Newman,-6.677827847631288,-4.544299864246117,-0.4641119517502836,-0.11439069525523655,0
Moochie Norris,0.03700799627635248,-0.9809533763712704,0.13779453285330315,0.7734413752724029,0
